"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"723","서울특별시 서대문구 북가좌동","3**","단독","25m미만","187.11","177.40","202410","10","188,000","개인","개인","1978","거북골로","-","중개거래","서울 은평구"
"724","서울특별시 광진구 구의동","5**","단독","8m미만","249.87","165.80","202410","10","199,500","개인","개인","1989","아차산로58나길","-","중개거래","서울 광진구"
"725","서울특별시 은평구 역촌동","2*","다가구","8m미만","175.35","129.00","202410","10","47,800","개인","개인","1996","진흥로7나길","-","직거래","-"
"726","서울특별시 용산구 이태원동","2**","다가구","8m미만","75.90","69.00","202410","10","72,500","개인","개인","1995","회나무로26가길","-","중개거래","서울 용산구"
"727","서울특별시 구로구 가리봉동","*","단독","8m미만","193.14","162.00","202410","10","83,500","개인","개인","1990","구로동로7라길","-","중개거래","서울 구로구"
"728","서울특별시 강동구 성내동","4**","다가구","8m미만","510.36","223.60","202410","10","247,000","개인","개인","1995","양재대로95길","-","중개거래","서울 강동구"
"729","서울특별시 마포구 당인동","1*","단독","8m미만","123.60","83.00","202410","10","105,000","개인","개인","1993","어울마당로2길","-","중개거래","서울 마포구"
"730","서울특별시 영등포구 당산동2가","1**","단독","8m미만","299.91","105.10","202410","10","120,000","법인","개인","1993","선유동1로","-","중개거래","서울 영등포구"
"731","서울특별시 영등포구 신길동","4**","단독","25m이상","80.60","78.00","202410","10","100,748","개인","개인","1988","도림로","-","직거래","-"
"732","서울특별시 종로구 돈의동","1**","단독","8m미만","27.36","16.50","202410","10","25,000","기타","개인","1911","돈화문로9가길","-","중개거래","서울 종로구"
"733","서울특별시 서대문구 남가좌동","7*","다가구","8m미만","189.39","102.00","202410","10","92,208","공공기관","개인","1999","가재울로2안길","-","직거래","-"
"734","서울특별시 성북구 석관동","2**","단독","8m미만","73.91","109.00","202410","10","43,000","개인","개인","1971","화랑로32길","-","직거래","-"
"735","서울특별시 종로구 돈의동","1**","단독","8m미만","28.00","49.50","202410","10","25,000","기타","개인","1911","돈화문로9가길","-","중개거래","서울 종로구"
"736","서울특별시 광진구 중곡동","1**","다가구","8m미만","229.68","134.90","202410","09","99,300","개인","개인","1997","용마산로5길","-","중개거래","서울 광진구"
"737","서울특별시 광진구 구의동","2**","단독","8m미만","211.76","139.50","202410","09","96,600","개인","개인","1988","아차산로61길","-","중개거래","서울 광진구"
"738","서울특별시 동대문구 휘경동","2**","다가구","8m미만","145.33","96.00","202410","09","70,000","개인","개인","1997","망우로18가길","-","중개거래","서울 동대문구"
"739","서울특별시 중랑구 면목동","4**","단독","8m미만","58.84","95.20","202410","09","35,000","개인","개인","1969","면목로52길","-","중개거래","서울 중랑구"
"740","서울특별시 광진구 자양동","6**","단독","12m미만","277.62","127.90","202410","09","176,000","개인","개인","1987","뚝섬로64길","20250131","중개거래","서울 광진구"
"741","서울특별시 광진구 중곡동","8*","다가구","8m미만","230.41","154.00","202410","09","185,000","개인","개인","2021","영화사로3길","-","중개거래","서울 중랑구"
"742","서울특별시 동대문구 장안동","1**","다가구","8m미만","206.01","119.00","202410","09","100,000","개인","개인","2016","한천로24길","-","중개거래","서울 동대문구"
"743","서울특별시 강북구 미아동","8**","다가구","8m미만","132.50","77.00","202410","09","37,500","개인","개인","1992","솔샘로","-","중개거래","서울 강북구"
"744","서울특별시 동대문구 용두동","3*","단독","12m미만","71.65","39.70","202410","09","51,000","개인","개인","1985","천호대로45길","-","중개거래","서울 동대문구"
"745","서울특별시 중구 장충동1가","9*","단독","12m미만","476.26","751.50","202410","08","962,000","개인","개인","1986","동호로20길","20241209","중개거래","서울 용산구"
"746","서울특별시 도봉구 쌍문동","8*","단독","8m미만","469.16","166.00","202410","08","195,000","개인","개인","1989","도봉로115길","20241213","중개거래","서울 강남구"
"747","서울특별시 노원구 월계동","3**","다가구","8m미만","190.92","99.00","202410","08","67,500","개인","개인","1992","광운로13길","-","중개거래","서울 노원구"
"748","서울특별시 성동구 용답동","4*","다가구","8m미만","197.47","110.10","202410","08","105,000","개인","개인","1990","용답25다길","-","중개거래","서울 성동구"
"749","서울특별시 서대문구 홍은동","2**","단독","8m미만","101.49","152.00","202410","08","56,000","개인","개인","1977","모래내로17길","-","중개거래","경기 남양주시"
"750","서울특별시 은평구 녹번동","9*","다가구","8m미만","53.66","43.33","202410","08","34,500","개인","개인","1991","녹번로","-","중개거래","서울 은평구"
"751","서울특별시 강동구 둔촌동","6**","다가구","12m미만","273.74","142.00","202410","08","190,000","개인","개인","2017","동남로49길","-","직거래","-"
"752","서울특별시 송파구 방이동","1**","단독","8m미만","249.57","181.80","202410","08","242,500","개인","개인","1987","백제고분로48길","-","중개거래","서울 송파구"
"753","서울특별시 양천구 신정동","1***","다가구","8m미만","261.62","117.50","202410","08","120,000","개인","개인","1993","중앙로47길","-","중개거래","서울 양천구"
"754","서울특별시 동대문구 답십리동","4**","단독","8m미만","39.01","75.40","202410","08","41,000","개인","개인","1966","천호대로73길","-","직거래","-"
"755","서울특별시 강북구 미아동","4**","단독","8m미만","46.35","83.00","202410","08","71,000","개인","개인","1966","숭인로7나길","-","중개거래","서울 강북구"
"756","서울특별시 동대문구 청량리동","2**","단독","8m미만","49.58","63.00","202410","08","62,000","개인","개인","1988","제기로21길","-","중개거래","서울 동대문구"
"757","서울특별시 구로구 구로동","7**","다가구","8m미만","154.24","53.00","202410","08","49,600","개인","개인","1968","도림로3길","-","중개거래","서울 구로구"
"758","서울특별시 강동구 천호동","3**","단독","8m미만","181.74","118.90","202410","08","93,500","개인","개인","1986","올림픽로79길","-","중개거래","서울 강동구"
"759","서울특별시 성동구 금호동3가","5**","단독","8m미만","29.75","86.60","202410","08","70,000","개인","개인","1957","금호산2가길","-","직거래","-"
"760","서울특별시 용산구 보광동","2**","단독","8m미만","39.79","66.00","202410","07","214,000","개인","개인","1985","우사단로4라길","-","중개거래","서울 용산구"
"761","서울특별시 성북구 정릉동","8**","단독","8m미만","73.32","200.00","202410","07","72,000","개인","개인","1985","보국문로29라길","-","중개거래","서울 성북구"
"762","서울특별시 성동구 성수동1가","1*","단독","12m미만","128.26","100.20","202410","07","820,000","법인","개인","1972","연무장길","-","중개거래","서울 성동구"
"763","서울특별시 성북구 정릉동","4**","단독","8m미만","32.20","60.00","202410","07","16,000","개인","개인","1985","정릉로24가길","-","중개거래","서울 성북구"
"764","서울특별시 성동구 성수동2가","3**","단독","12m미만","324.02","118.30","202410","07","1,107,200","법인","개인","1991","연무장길","20241213","중개거래","서울 성동구"
"765","서울특별시 강남구 일원동","6**","단독","12m미만","381.84","197.90","202410","07","330,000","개인","개인","1988","일원로5길","-","중개거래","서울 강남구"
"766","서울특별시 광진구 자양동","6**","다가구","8m미만","179.28","109.30","202410","07","112,000","개인","개인","1995","자양로13다길","-","중개거래","서울 광진구"
"767","서울특별시 영등포구 영등포동7가","6*","단독","8m미만","23.14","39.70","202410","06","32,000","개인","개인","1960","영중로27길","-","중개거래","서울 영등포구"
"768","서울특별시 마포구 망원동","4**","다가구","8m미만","223.84","137.90","202410","06","240,000","개인","개인","1993","희우정로","20250430","중개거래","서울 마포구"
"769","서울특별시 마포구 망원동","4**","다가구","25m미만","462.66","134.20","202410","06","240,000","개인","개인","2001","희우정로","-","중개거래","서울 마포구"
"770","서울특별시 동대문구 이문동","1**","다가구","8m미만","119.87","76.00","202410","05","91,000","개인","개인","1995","외대역동로27길","-","중개거래","서울 동대문구"
"771","서울특별시 동대문구 이문동","1**","다가구","8m미만","119.87","76.00","202410","05","91,000","개인","개인","1995","외대역동로27길","20250305","중개거래","서울 동대문구"
"772","서울특별시 양천구 신월동","1**","다가구","8m미만","171.85","87.60","202410","05","42,300","개인","개인","1990","남부순환로52길","-","중개거래","서울 양천구"
"773","서울특별시 강북구 수유동","3*","다가구","8m미만","179.02","109.40","202410","05","69,900","개인","개인","1998","삼양로102길","-","중개거래","서울 강북구"
"774","서울특별시 동작구 대방동","4*","단독","8m미만","157.14","109.00","202410","05","157,000","개인","개인","1994","","-","중개거래","서울 동작구"
"775","서울특별시 광진구 구의동","2**","다가구","8m미만","379.62","174.20","202410","05","187,000","개인","개인","1999","아차산로49길","-","중개거래","서울 광진구"
"776","서울특별시 종로구 충신동","*","단독","8m미만","108.44","79.30","202410","05","37,000","개인","개인","1978","충신4길","-","중개거래","서울 관악구"
"777","서울특별시 관악구 봉천동","2**","다가구","12m미만","293.76","152.00","202410","04","185,000","개인","개인","2013","남부순환로240길","-","중개거래","서울 관악구"
"778","서울특별시 용산구 보광동","2**","단독","8m미만","158.29","95.00","202410","04","250,000","개인","개인","1997","우사단로4길","-","중개거래","서울 용산구"
"779","서울특별시 용산구 후암동","4*","다가구","8m미만","398.21","218.20","202410","04","315,000","법인","개인","1994","후암로28라길","-","중개거래","서울 용산구"
"780","서울특별시 은평구 대조동","3*","다가구","8m미만","177.66","112.00","202410","04","85,000","개인","개인","1993","진흥로","-","중개거래","서울 은평구"
